,unit_auc,naive_auc,diff
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.43577183414863613,0.5464966454990163,-0.1107248113503802
REACTOME_BICARBONATE_TRANSPORTERS,0.5060870133641322,0.4943175173802044,0.011769495983927791
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.4876762656901429,0.5083687605690432,-0.020692494878900347
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.42698220064724923,0.426904020933768,7.81797134812301e-05
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS,0.507548037820586,0.4939574143932138,0.013590623427372217
REACTOME_BIOLOGICAL_OXIDATIONS,0.5156145089722719,0.4612667971413818,0.0543477118308901
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,0.5014119978924326,0.5014119978924326,0.0
REACTOME_BIOSYNTHESIS_OF_MARESINS,0.4999582822537307,0.4999582822537307,0.0
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS,,,
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.4950922520619078,0.5057217367196318,-0.010629484657724009
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.47519625407487126,0.48070841660458286,-0.005512162529711595
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,0.5020321798212246,0.49837235092311183,0.0036598288981127824
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,0.5056156356799073,0.4943329562311859,0.011282679448721411
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,0.4990222608521983,0.49248735656650466,0.0065349042856936435
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.5085911457204162,0.4863079564611263,0.022283189259289904
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.5455129935997751,0.5498825990353018,-0.004369605435526669
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.5218742239513735,0.49301950419608254,0.02885471975529097
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,0.5164420478091942,0.5171307191088301,-0.0006886712996359012
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,0.4044951035848355,0.4107452924643954,-0.006250188879559915
REACTOME_CA2_ACTIVATED_K_CHANNELS,0.5001995553610916,0.5001995553610916,0.0
REACTOME_CA2_PATHWAY,0.5020387495450467,0.48119515101824145,0.02084359852680523
REACTOME_CALCINEURIN_ACTIVATES_NFAT,0.49882714005468637,0.4986716018432017,0.00015553821148467373
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,0.5089739142545925,0.4910260857454075,0.01794782850918497
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.4997402495443896,0.5411463445399682,-0.041406094995578624
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,0.5000183131051537,0.49998168689484634,3.662621030731117e-05
