train,val,recon,beta,lr
336.36424836189514,348.64695245961167,323.8665535815702,1.0,0.0007679133974894984
335.98665594285535,349.58233128077114,324.44102313844627,1.0,0.0007545207078751858
335.74130071824595,348.795727372097,324.64479173468965,1.0,0.0007408768370508578
335.2254105106477,349.93879978910405,323.27637225211936,1.0,0.0007269952498697736
334.8774382560484,350.1045483559219,324.0125365839903,1.0,0.0007128896457825365
334.71647023847027,350.1849267219458,323.2422521898449,1.0,0.0006985739453173904
334.2443081763483,348.0336290662895,323.51288923980496,1.0,0.0006840622763423392
333.92835555538056,347.071734594405,323.18778337751115,1.0,0.0006693689601226459
333.7637023925781,345.3907944699551,322.3075720326154,1.0,0.0006545084971874739
333.3933103499874,345.09229167408733,321.7188776791156,1.0,0.0006394955530196148
332.967864202684,345.66284461055244,321.63895011986887,1.0,0.0006243449435824275
332.6043205015121,346.11724140511217,322.3137301459501,1.0,0.0006090716206982715
332.3014931955645,345.5178594309025,322.0633526803029,1.0,0.0005936906572928626
332.28211138325355,344.7581685074919,321.51534648303925,1.0,0.0005782172325201157
331.73785420079383,345.102413195269,321.2268839270873,1.0,0.0005626666167821524
331.29835027879284,344.6769396502679,321.2911592956976,1.0,0.0005470541566592573
331.1312214512979,342.71370887331204,320.9315486641278,1.0,0.000531395259764657
330.90899205361643,343.0853737750918,320.6937113072976,1.0,0.0005157053795390644
330.80194406817037,341.74700821989575,320.1914054955634,1.0,0.0005000000000000002
330.265628937752,341.88401280860165,320.55733022950704,1.0,0.00048429462046093607
330.02755481350806,340.53923925459685,320.236329973988,1.0,0.0004686047402353435
329.8348372920867,340.4205647168068,320.07879803782174,1.0,0.000452945843340743
329.61048800560735,340.2895604776152,320.10261247165295,1.0,0.00043733338321784806
329.2669159919985,340.52770245367515,320.0491837429058,1.0,0.0004217827674798847
328.8719027611517,339.81959895759127,319.62004900993185,1.0,0.00040630934270713783
328.75862879599293,338.6061158772539,319.34880934447625,1.0,0.000390928379301729
328.4672731461064,338.1117358175817,319.08352355029444,1.0,0.0003756550564175727
328.12923190209176,338.1790854472399,319.0185396482396,1.0,0.00036050444698038553
327.927304766255,338.7278385923747,319.48140994673923,1.0,0.00034549150281252655
327.8670441658266,337.31665627152,318.91888451233217,1.0,0.0003306310398773544
327.5456775296119,338.1686777101341,318.71804330317565,1.0,0.00031593772365766127
327.6178734564012,337.1742400659254,318.83944825826563,1.0,0.0003014260546826097
327.10601806640625,336.20967751051757,318.3291905365454,1.0,0.0002871103542174637
327.02711339150704,335.61401437065643,318.37862392993685,1.0,0.0002730047501302267
326.8213593513735,335.4544559992797,317.96357112061287,1.0,0.00025912316294914234
